5.0000,-5.0000,-5.0000,5.0000,-5.0000,-5.0000,-5.0000,5.0000,5.0000,0.1917,5.0000,-5.0000,5.0000,-0.1895,-5.0000,-5.0000,5.0000,5.0000,-3.9843,5.0000
5.0000,-5.0000,-5.0000,5.0000,5.0000,5.0000,0.0407,5.0000,5.0000,5.0000,-0.1150,-5.0000,5.0000,5.0000,-5.0000,-5.0000,-5.0000,-4.0104,-5.0000,-5.0000
