5.0000,5.0000,-4.0000,-2.5599,5.0000,5.0000,-5.0000,-5.0000,5.0000,5.0000,-5.0000,-5.0000,-5.0000,2.5599,5.0000,5.0000,5.0000,-5.0000,-5.0000,-5.0000
5.0000,-5.0000,-5.0000,2.2062,-5.0000,5.0000,-5.0000,5.0000,5.0000,5.0000,-5.0000,-5.0000,5.0000,-5.0000,-5.0000,5.0000,5.0000,-1.2062,5.0000,-5.0000
